item,logprob
Ureino,-7.542457
nefipO,-10.35269
AkuOka,-9.168738
aAmAto,-11.03589
utiNoU,-8.354672
owepOI,-9.336391
Okopeu,-8.555038
anehuI,-7.287662
OuNiua,-10.37502
fOnefO,-11.48896
taNONi,-5.356267
menowA,-9.554366
AikokI,-7.413906
rINawI,-7.562396
kiuapU,-8.474975
wOuNoA,-10.61902
pUmAou,-8.45947
fiorAA,-12.78639
Aparue,-7.68788
uehANU,-8.521559
oinUpE,-9.878975
eonAmu,-11.40178
aniuro,-8.131155
tihoNU,-7.728775
irAwAu,-9.698633
nUhano,-7.474336
rIfake,-5.932565
eakIwA,-10.56803
ariaeA,-10.19651
mIkaNI,-6.680641
afiwia,-8.936839
ikEkEA,-8.643558
kiNeki,-8.591179
hufitu,-7.354293
Imauui,-10.56586
UtIkAu,-9.130209
uaoAra,-11.51813
wekIwI,-7.140104
ateehE,-9.433898
ururIia,-7.48221
UNohUpA,-10.30128
opopewE,-9.091611
UrEniNu,-12.85084
okIroru,-7.833587
ameNiwI,-9.431513
rEmupEO,-9.520738
wiNiikE,-11.96078
wItUfia,-8.54145
AtANowa,-9.270683
ArAhENa,-8.583905
fiarUwi,-10.03036
Otupowi,-9.832816
ohuetaa,-9.865368
IwaarEi,-9.076209
OtENiii,-14.06212
arootUI,-10.32315
wineerO,-8.659512
EneotUa,-9.319097
eIhofEa,-10.93542
emiwaNE,-11.39285
enoehAi,-14.24821
inIkauE,-8.85408
uNoapEi,-10.81338
UNoukAI,-11.73358
umOtEnE,-8.432819
opArEhE,-8.844515
nAiNONA,-9.134889
urONaha,-8.281168
okaApue,-11.2955
eneNukO,-10.37357
ahArunE,-9.493466
rIfirio,-7.699774
AiwAtOI,-11.07957
OAnawei,-11.29695
UrUikii,-10.2281
hUotUpO,-9.613305
ehOpIwI,-9.12501
ErEwEnA,-9.082299
UNuhorE,-8.530743
pAifOmO,-14.25909
mUNurAA,-14.59161
mUpOahI,-8.885934
AmOmiru,-8.053329
IhaikEA,-10.42659
onowaiO,-8.783754
mumepEO,-9.419051
NAiamIi,-13.76027
IrumaAi,-10.96923
nEreAmO,-11.6623
rImuaiE,-10.12015
naonunE,-9.629079
otoeNaO,-10.06662
OninArA,-11.22116
aeoraiE,-12.59986
fiNopOI,-9.641145
EnokiNo,-9.293498
anienoi,-12.87004
