item,logprob
uhUpOI,-12.23107
eaekiI,-14.25323
ekeutE,-9.591599
OAnarO,-11.29434
teNowA,-9.441637
NOpefA,-9.991354
UritEA,-11.80331
wetoNU,-8.127282
akoNOu,-11.71091
eowehU,-12.47719
aukUko,-8.125095
imiNOo,-12.70185
tIpuhi,-6.166083
aefOmu,-13.13098
ewAiNO,-12.19192
EkotUI,-10.82016
rumiAu,-11.61812
iakufe,-10.42466
NONopa,-9.070751
oNepOu,-10.52103
pANOkI,-7.997298
Irouou,-11.85827
wUnopE,-12.38079
howaka,-6.770803
petOno,-8.932219
wurafA,-8.321013
ANohAo,-11.38503
tANefu,-11.27448
rEtApI,-8.848409
rimewI,-9.900813
witAkU,-9.051113
Enoteu,-9.958147
wOuNAi,-12.49156
nErAiE,-12.25072
hOrONA,-9.054523
pahUNo,-7.955811
mUpUfa,-9.549547
pofihe,-8.598595
mIkifO,-12.90672
tapopa,-6.183717
hahIhI,-8.324225
ahANaO,-12.87903
ponOio,-10.67152
wIpinE,-12.77925
nAnoei,-10.85212
UrEmiu,-11.81358
eperAA,-13.49944
iuhitE,-11.77273
InifAO,-10.80949
ioNafA,-9.756263
kUaNeo,-7.63731
NOukOu,-10.86052
tInoka,-6.761634
iAwarO,-10.05921
wEkohI,-9.292301
ofiNoA,-9.068431
Ukooko,-9.102084
ErEpeu,-12.5089
aNUNoA,-9.722974
NuuNeA,-12.36029
tOnomE,-11.68424
ienefO,-14.22996
ohOuea,-9.581952
EinunA,-12.11076
AarANu,-12.04117
rUkENa,-8.004445
OwaetU,-8.658037
hOnukE,-10.02328
Ureino,-8.832955
nefipO,-11.33271
AkuOka,-11.71526
aAmAto,-11.10184
utiNoU,-12.60877
owepOI,-11.66861
Okopeu,-10.05724
anehuI,-9.60403
OuNiua,-11.58632
fOnefO,-15.74771
taNONi,-6.927112
menowA,-9.724129
AikokI,-9.26558
rINawI,-9.689855
kiuapU,-9.322386
wOuNoA,-11.31221
pUmAou,-7.91898
fiorAA,-12.79694
Aparue,-7.677036
uehANU,-8.414163
oinUpE,-15.61116
eonAmu,-12.13977
aniuro,-8.312617
tihoNU,-8.415334
irAwAu,-9.777696
nUhano,-8.488871
rIfake,-6.655103
eakIwA,-12.2734
ariaeA,-10.27896
mIkaNI,-9.896308
afiwia,-8.85061
ikEkEA,-9.810271
kiNeki,-8.847159
hufitu,-7.502362
Imauui,-10.83206
UtIkAu,-11.04032
uaoAra,-11.78698
wekIwI,-9.172773
ateehE,-12.05673
ururIia,-8.887531
UNohUpA,-10.77105
opopewE,-10.93362
UrEniNu,-15.11161
okIroru,-10.06547
ameNiwI,-11.30554
rEmupEO,-12.94933
wiNiikE,-13.33081
wItUfia,-10.62539
AtANowa,-9.292119
ArAhENa,-10.59108
fiarUwi,-11.94403
Otupowi,-10.4613
ohuetaa,-10.06514
IwaarEi,-13.47269
OtENiii,-15.01539
arootUI,-12.0216
wineerO,-12.15491
EneotUa,-12.27486
eIhofEa,-16.48106
emiwaNE,-13.02327
enoehAi,-14.03807
inIkauE,-13.44922
uNoapEi,-13.65972
UNoukAI,-11.46218
umOtEnE,-13.17586
opArEhE,-12.33304
nAiNONA,-10.12409
urONaha,-10.83445
okaApue,-11.40684
eneNukO,-12.18125
ahArunE,-11.87536
rIfirio,-7.796757
AiwAtOI,-13.11944
OAnawei,-10.458
UrUikii,-13.70648
hUotUpO,-12.11201
ehOpIwI,-11.51555
ErEwEnA,-11.63173
UNuhorE,-11.29647
pAifOmO,-14.59314
mUNurAA,-15.62332
mUpOahI,-13.28262
AmOmiru,-9.794363
IhaikEA,-12.426
onowaiO,-11.36792
mumepEO,-13.09556
NAiamIi,-14.31716
IrumaAi,-17.6471
nEreAmO,-13.7363
rImuaiE,-12.39684
naonunE,-11.66517
otoeNaO,-14.99609
OninArA,-12.54806
aeoraiE,-14.3702
fiNopOI,-12.50706
EnokiNo,-10.30093
anienoi,-12.81105
IkAnuNe,-12.19444
tinuAnO,-12.57285
fiameNe,-10.66531
aofItao,-10.07664
tokOerE,-11.30827
eiaorIi,-16.37353
miurAfI,-13.90955
Upirowa,-9.670605
EpEofAO,-14.46607
poahAhu,-9.030687
NEnAfAO,-11.25991
AerErAo,-11.99052
eotEkuI,-14.15361
eaweuri,-10.98168
eareawE,-11.60373
IwewEta,-12.24362
pIiaAki,-12.74202
epEferA,-11.27863
hirIAfI,-13.82156
