item,logprob
kOfIfa,-6.347819
aNUreU,-9.26948
iriomo,-8.689411
foahai,-10.8126
newApu,-8.61592
otoena,-7.446648
tIrime,-7.228156
NUhikI,-6.59689
eotOfA,-9.708944
nUmUfa,-9.086492
fifanI,-6.937592
ouNinE,-8.846312
fOmeau,-11.19666
OhAtiU,-8.821462
mUfeNA,-7.543358
aohOpo,-7.787223
kUremi,-6.318786
ofAtOI,-7.482617
NAfipe,-8.976653
kofIfa,-6.347819
upipEO,-8.71307
toIatO,-7.18342
koAkiI,-7.771894
uiameA,-8.976118
tEpeha,-7.704633
ioutOu,-8.794295
kuunia,-9.136277
eEheha,-10.12789
ioeomO,-10.84068
eIhiaA,-10.75569
moNueo,-10.20815
iAmiwi,-9.307034
wUrapO,-9.960294
mIhaiE,-7.313408
EtotOI,-7.775626
IwIpEO,-9.399143
ekIoNU,-10.48872
uAnuku,-7.456152
fEkopi,-6.415565
ImaAnO,-9.801349
okIfea,-9.088637
hawenI,-6.734635
apANOo,-9.638917
aetEkE,-7.017976
hIapei,-8.508254
fatAiE,-5.97924
NirAmi,-8.364035
ENaOki,-8.171592
riaenu,-9.134252
nOhoie,-8.087627
koutOi,-5.622796
apenaA,-9.949728
remunO,-8.297582
opAkii,-8.701295
hUkENi,-8.138713
mUtefa,-7.52023
NuimAi,-8.067839
anOtoI,-7.670555
meNUpi,-9.37966
epawie,-11.07998
nEnumi,-9.584673
UatANI,-6.331982
meiufa,-9.874822
hekiii,-10.74596
NotEfI,-8.369068
oufinI,-8.00007
uAhAta,-8.654839
ahEreo,-7.351916
uNehau,-8.989939
hInAhO,-6.664532
tofEnE,-6.70297
akuArE,-7.108914
noNUpO,-9.769255
kaiANO,-6.025471
foaene,-11.53823
wUnerO,-9.767862
OmAakI,-8.639346
pifIta,-6.837434
wiNAiE,-8.281346
OununO,-9.11538
UroeNi,-8.467303
hOpukI,-6.014777
wIpOkE,-7.135027
uNeNai,-9.114719
OfInAa,-8.924845
eofaNI,-8.540114
rUtofA,-8.19169
peniNi,-8.03303
nIrIia,-9.11391
kumukU,-5.061786
anIonI,-8.601145
ItIonI,-8.826819
ENetUI,-9.688163
oNoApi,-9.267907
ometOI,-9.227592
nOmOwA,-9.089862
ItamAI,-7.000619
eNuemi,-11.68167
winofi,-8.332442
ipiNAa,-9.799765
rEmemu,-8.519444
ruwihi,-8.117376
hahIkA,-6.038735
ANOpEO,-9.214725
uruuno,-9.762718
faeNoU,-8.179188
AahEnA,-9.744411
AkEwie,-8.920098
fIokAI,-7.384152
NoepEO,-9.758058
omOmAI,-8.21137
rErifi,-6.739801
AifOnE,-10.28124
EhiANU,-10.32628
anofEa,-8.817623
kupEnA,-6.483828
AmAmuA,-7.042824
rEtOea,-6.859975
hiaamU,-8.570321
eafIno,-9.058847
NEnAme,-9.427357
tiNAhi,-6.95406
tofefA,-8.293103
pUhUra,-5.184518
AutetO,-7.48495
aefOno,-11.60018
nikahU,-6.292238
OfepAA,-10.76642
muirEi,-8.223838
OAtueo,-9.829249
niwEpE,-9.642759
kENiua,-8.388351
rOpIfe,-8.463307
ekierI,-8.646999
ikuhEa,-8.40272
fItAfu,-10.02042
IhoNAe,-8.172986
hapAiE,-6.540996
Auaefu,-11.85807
EtiuNu,-11.18032
NerakU,-7.337596
nenanI,-8.22736
hAtEnE,-7.370488
rAwIpo,-7.597745
imIpOI,-8.644663
oekeku,-7.119221
waienA,-6.207532
oahufa,-9.019743
kONUre,-7.421403
hUkanI,-6.64881
tuUhiu,-9.213205
noemua,-9.460958
rAwaNI,-5.867071
ENatEi,-8.475127
piAkuA,-6.633056
fEretA,-6.202484
kAferU,-6.149965
AerEnE,-7.177713
