item,item.bestsplit,length,logprob,ppl,ppl1
EtefeuNu,ete + feu + Nu,8,-12.2004866,22.67825436918024,33.501235594012435
eNUtUorI,e + Nu + tu + ori,8,-10.8863166,16.20282469936598,22.950363842778017
OpuporOi,o + pu + poroi,8,-8.8527366,9.630246418880269,12.781801684874917
NufiUkOi,Nu + fiu + koi,8,-9.1271826,10.330739249985765,13.832409102572875
Akeawiti,akea + witi,8,-9.0772116,10.199504330011306,13.634884078675114
opahUatI,o + pa + hua + ti,8,-8.3196606,8.402465410503812,10.963710895199759
apEmimIi,a + pe + mi + mi + i,8,-11.2325866,17.703746315665988,25.355566902773376
kENanApo,ke + Na + na + po,8,-7.6797135999999995,7.133481037334666,9.119356630786703
EniAkoho,enia + koho,8,-9.3354196,10.896043902663308,14.686809102608265
amamIana,a + ma + mia + na,8,-8.0798786,7.902496076491277,10.232572372792237
rImofAnu,ri + mo + fanu,8,-8.3304446,8.425679894814591,10.99779385719031
tafetOrU,ta + fe + toru,8,-7.999446600000001,7.741540675572811,9.998407313607888
peokEaNI,pe + okea + Ni,8,-9.9167066,12.643179065183764,17.361543187914208
otamOmOi,ota + momoi,8,-9.3894866,11.047812346482559,14.917148907184066
iNihUawA,iNi + hua + wa,8,-8.4759426,8.745233303774869,11.468135747038053
oeiNiiii,oe + iNi + i + i + i,8,-15.3047066,50.17911015682325,81.8631261016749
NuhutONU,Nu + hu + to + Nu,8,-10.1699466,13.489444531800531,18.67425672540787
IwaAkifO,iwa + aki + fo,8,-11.397196600000001,18.46524939888194,26.58579030880051
aueoAnao,au + eoanao,8,-12.0160166,21.632810978653037,31.768892493585025
nupotofE,nu + poto + fe,8,-8.820094600000001,9.550156997267102,12.662277439776126
kerAutOu,ke + rau + tou,8,-7.7155296,7.199147416336057,9.213851321106214
ekopikEi,eko + pikei,8,-9.7967666,12.261105299895156,16.772423704299072
upIkiheu,u + piki + heu,8,-10.3245266,14.033617079596535,19.523866302988708
powewEto,po + we + we + to,8,-9.4790066,11.303760715833471,15.306497503691324
kewemahO,ke + we + ma + ho,8,-8.5476926,8.907249597636236,11.70743014104524
